Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Date Time,Country Label,unknown,AQI_Category
MX,Tizayuca,Biblioteca,"19.840583333333, -98.981333333333",SO2,Sinaica Mexico,ppm,0.008169139,2024-03-07T00:30:00+05:30,Mexico,unknown,Good
MX,Tizayuca,Biblioteca,"19.840583333333, -98.981333333333",CO,Sinaica Mexico,ppm,0.881091957,2024-03-07T00:30:00+05:30,Mexico,unknown,Good
MX,Tonalá,Loma Dorada,"20.629294722222, -103.26397416667",CO,Sinaica Mexico,ppm,0.51941,2023-06-20T17:30:00+05:30,Mexico,unknown,Good
MX,Xalapa,Secretaría de Trabajo y Previsión Social y de Productividad del Estado,"19.891736111111, -97.558302777778",NO2,Sinaica Mexico,ppm,0.0,2023-12-28T21:30:00+05:30,Mexico,unknown,Good
MX,Tepeapulco,Estación de Bomberos de Cd. Sahagún,"19.771694444443998, -98.57769444444399",PM2.5,Sinaica Mexico,µg/m³,22.0,2024-03-02T02:30:00+05:30,Mexico,unknown,Moderate
MX,Apodaca,Apodaca,"25.777222222222004, -100.18833333333",NOX,Sinaica Mexico,ppm,0.0224,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,Apodaca,Apodaca,"25.777222222222004, -100.18833333333",CO,Sinaica Mexico,ppm,2.81,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,San Nicolás de los Garza,San Nicolás,"25.745277777778, -100.255",PM10,Sinaica Mexico,µg/m³,107.0,2024-03-02T00:30:00+05:30,Mexico,unknown,Moderate
MX,San Nicolás de los Garza,San Nicolás,"25.745277777778, -100.255",NO,Sinaica Mexico,ppm,0.0071,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,San Nicolás de los Garza,San Nicolás,"25.745277777778, -100.255",O3,Sinaica Mexico,ppm,0.053,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,Monterrey,Obispado,"25.675833333333, -100.33833333332998",O3,Sinaica Mexico,ppm,0.045,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,Monterrey,Obispado,"25.675833333333, -100.33833333332998",PM10,Sinaica Mexico,µg/m³,213.0,2024-03-02T00:30:00+05:30,Mexico,unknown,Unhealthy
MX,Monterrey,Obispado,"25.675833333333, -100.33833333332998",NO2,Sinaica Mexico,ppm,0.0497,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,Aguascalientes,Centro,"21.883780555556, -102.295825",NOX,Sinaica Mexico,ppm,0.08611,2024-02-21T18:30:00+05:30,Mexico,unknown,Moderate
MX,Puebla,Agua Santa,"18.987583333332996, -98.250388888889",CO,Sinaica Mexico,ppm,0.410594444,2024-02-26T01:30:00+05:30,Mexico,unknown,Good
MX,Zapopan,Las Águilas,"20.631268055556, -103.41643083333",NO2,Sinaica Mexico,ppm,0.016671,2021-09-24T00:30:00+05:30,Mexico,unknown,Good
MX,Mérida,SDS01,"20.973272222222, -89.624811111111",NO2,Sinaica Mexico,ppm,0.007395517,2024-02-22T09:30:00+05:30,Mexico,unknown,Good
MX,Cuautla,Palacio Municipal Cuautla,"18.812986944443995, -98.955305833333",SO2,Sinaica Mexico,ppm,0.003091603,2024-02-16T19:30:00+05:30,Mexico,unknown,Good
MX,Puebla,Benemérito Instituto Normal del Estado,"19.062722222221996, -98.224527777778",NO,Sinaica Mexico,ppm,0.010737783,2024-02-18T22:30:00+05:30,Mexico,unknown,Good
MX,Irapuato,Teódula,"20.658055555556, -101.34888888889",NO,Sinaica Mexico,ppm,0.008180639,2023-12-18T01:30:00+05:30,Mexico,unknown,Good
MX,León,CICEG - Bomberos,"21.103055555556, -101.63611111111001",NOX,Sinaica Mexico,ppm,0.010657656,2024-02-09T03:30:00+05:30,Mexico,unknown,Good
MX,Chihuahua,SUR,"28.632775000000002, -106.03886694443999",PM10,Sinaica Mexico,µg/m³,85.1,2024-02-03T09:30:00+05:30,Mexico,unknown,Moderate
MX,Actopan,Primaria Amado Nervo,"20.230769833333, -99.21425",PM10,Sinaica Mexico,µg/m³,110.3028227,2024-01-16T23:30:00+05:30,Mexico,unknown,Moderate
MX,Rioverde,Rioverde,"21.932255555556, -99.99304166666698",SO2,Sinaica Mexico,ppm,0.002,2024-01-16T22:30:00+05:30,Mexico,unknown,Good
MX,Mexicali,UABC,"32.646944444444, -115.44611111111",PM2.5,Sinaica Mexico,µg/m³,35.5781312,2024-01-10T19:30:00+05:30,Mexico,unknown,Unhealthy
MX,San Mateo Atenco,San Mateo Atenco,"19.280416666667005, -99.54166666666698",NO2,Sinaica Mexico,ppm,0.021,2023-10-11T03:30:00+05:30,Mexico,unknown,Good
MX,Villa de las Flores,Villa de las Flores,"19.6575, -99.09666666666702",NO,Sinaica Mexico,ppm,0.018,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Villa de las Flores,Villa de las Flores,"19.6575, -99.09666666666702",O3,Sinaica Mexico,ppm,0.02,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Villa de las Flores,Villa de las Flores,"19.6575, -99.09666666666702",CO,Sinaica Mexico,ppm,0.6,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Tlalnepantla de Baz,Tlalnepantla,"19.529166666667, -99.204722222222",CO,Sinaica Mexico,ppm,1.2,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Tlalnepantla de Baz,Tlalnepantla,"19.529166666667, -99.204722222222",O3,Sinaica Mexico,ppm,0.016,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Iztacalco,Iztacalco,"19.384444444444, -99.11777777777799",SO2,Sinaica Mexico,ppm,0.008,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Gustavo A. Madero,Gustavo A. Madero,"19.482777777778, -99.094722222222",NO2,Sinaica Mexico,ppm,0.044,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Benito Juárez,Benito Juárez,"19.371666666667, -99.159166666667",CO,Sinaica Mexico,ppm,1.0,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Álvaro Obregón,Pedregal,"19.325277777778, -99.204166666667",NOX,Sinaica Mexico,ppm,0.005,2023-09-27T13:30:00+05:30,Mexico,unknown,Good
MX,Tlalpan,Ajusco Medio,"19.272222222222, -99.207777777778",PM10,Sinaica Mexico,µg/m³,14.0,2023-09-26T21:30:00+05:30,Mexico,unknown,Good
MX,MEXICO STATE,Atizap?n,"19.577, -99.2542",SO2,AirNow,ppm,0.001,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,MEXICO STATE,Montecillo,"19.4604, -98.9028",O3,AirNow,ppm,0.004,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,DISTRITO FEDERAL,Camarones,"19.4684, -99.1697",PM10,AirNow,µg/m³,18.0,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,MEXICO STATE,Villa de las Flores,"19.6582, -99.0965",PM10,AirNow,µg/m³,17.0,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,unknown,Casa Hogar,"17.094666666667, -96.752166666667",SO2,Sinaica Mexico,ppm,0.0,2021-02-13T00:30:00+05:30,Mexico,unknown,Good
MX,unknown,San Nicolas,"25.745, -100.25472",PM2.5,AirNow,µg/m³,6.9,2016-11-02T00:30:00+05:30,Mexico,unknown,Good
NL,Haarlem,Haarlem-Schipholweg,"52.3705, 4.64232",O3,Netherlands,µg/m³,64.8,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Haarlem,Haarlem-Schipholweg,"52.3705, 4.64232",NO2,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Amsterdam,Amsterdam-Vondelpark,"52.3597, 4.86621",NO,Netherlands,µg/m³,0.9,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Amsterdam,Amsterdam-Vondelpark,"52.3597, 4.86621",CO,Netherlands,µg/m³,0.4369,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Utrecht,Utrecht-Griftpark,"52.1013, 5.12818",NO,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Breda,Breda-Tilburgseweg,"51.5935, 4.82494",NO,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Zaandam,Zaandam-Wagenschotpad,"52.448, 4.81671",O3,Netherlands,µg/m³,-999.0,2021-01-12T13:30:00+05:30,Netherlands,unknown,Good
NL,Kollumerwaard,Kollumerwaard-Hooge Zuidwal,"53.3304, 6.27681",NO,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Schiedam,Schiedam-Alphons Arienstraat,"51.9214, 4.40139",O3,Netherlands,µg/m³,45.4,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Eibergen,Eibergen-Lintveldseweg,"52.0918, 6.60537",SO2,Netherlands,µg/m³,0.81,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Amsterdam,Amsterdam-Kantershof (Zuid Oost),"52.3207, 4.9884",NO,Netherlands,µg/m³,5.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,unknown,Utrecht NLH,"52.09475147857455, 5.13453641455347",TEMPERATURE,airgradient,c,8.712500095,2024-03-05T07:30:00+05:30,Netherlands,unknown,Not Applicable
NO,Bergen,Danmarks plass,"60.37408, 5.340419999999999",PM2.5,Norway,µg/m³,11.346542,2024-03-21T03:30:00+05:30,Norway,unknown,Good
NO,Stavanger,Vågen,"58.9726488545842, 5.726497860934361",PM2.5,Norway,µg/m³,8.595,2024-03-21T03:30:00+05:30,Norway,unknown,Good
NO,Fredrikstad,St.Croix,"59.21028, 10.94535",NO2,Norway,µg/m³,15.743963,2024-03-21T03:30:00+05:30,Norway,unknown,Hazardous
NO,Oslo,Skøyen,"59.91975, 10.68973",PM10,Norway,µg/m³,13.346906,2024-03-21T03:30:00+05:30,Norway,unknown,Good
NO,Oslo,Skøyen,"59.91975, 10.68973",PM2.5,Norway,µg/m³,7.632833,2024-03-21T03:30:00+05:30,Norway,unknown,Good
NO,Oslo,E6 Alna senter,"59.92556, 10.850367",NO2,Norway,µg/m³,35.683642,2024-03-21T03:30:00+05:30,Norway,unknown,Hazardous
NO,Hamar,"Vangsveien, Hamar","60.79646, 11.097770000000002",PM2.5,Norway,µg/m³,12.746202,2024-01-04T18:30:00+05:30,Norway,unknown,Moderate
NO,unknown,Eilif Dues vei,"59.90608, 10.61195",NO2,Norway,µg/m³,15.260231,2021-06-18T05:30:00+05:30,Norway,unknown,Hazardous
NP,unknown,air Gradient Outdoor FHI 360 Nepal,"27.727502, 85.330135",PM2.5,airgradient,µg/m³,46.15654755,2024-02-22T16:30:00+05:30,Nepal,unknown,Unhealthy
NZ,Ashburton,Ashburton,"-43.912238, 171.7552",PM10,canterbury-nz,µg/m³,6.4652009,2024-03-25T12:30:00+05:30,New Zealand,unknown,Good
NZ,unknown,Berhampore,"-41.32, 174.78",PM10,airgradient,µg/m³,4.541666667,2024-03-10T00:30:00+05:30,New Zealand,unknown,Good
PE,Lima,VILLA MARIA DEL TRIUNFO,"-12.166389, -76.92",PM10,Senamhi,µg/m³,39.68,2024-03-24T21:30:00+05:30,Peru,unknown,Good
PE,Lima,CAMPO DE MARTE,"-12.070544, -77.043214",PM2.5,Senamhi,µg/m³,17.5,2024-03-24T21:30:00+05:30,Peru,unknown,Moderate
PE,unknown,HUACHIPA,"-12.017094, -76.948597",CO,Senamhi,ppm,0.9,2017-07-20T11:30:00+05:30,Peru,unknown,Good
PE,unknown,Ate,"-12.0261111, -76.9186111",SO2,Peru Clima,ppm,0.0,2017-07-20T11:30:00+05:30,Peru,unknown,Good
PL,Skawina,"Skawina, os. Ogrody","49.971047, 19.830422",PM10,GIOS,µg/m³,13.1002,2024-03-24T13:30:00+05:30,Poland,unknown,Good
PL,Malbork,"Malbork, ul. Mickiewicza","54.031247, 19.032899",PM10,GIOS,µg/m³,10.3137,2024-03-24T13:30:00+05:30,Poland,unknown,Good
PL,Trzebinia,"Trzebinia, os. Zwi?zku Walki M?odych","50.159406, 19.477464",NO2,GIOS,µg/m³,8.97422,2024-01-02T08:30:00+05:30,Poland,unknown,Hazardous
PL,Z?oty Potok,"Z?oty Potok, Le?niczówka","50.710889, 19.458797",SO2,GIOS,µg/m³,3.29359,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Wschowa,Wschowa ul. Kazimierza Wielkiego,"51.79972199999999, 16.3175",CO,GIOS,µg/m³,263.87,2024-01-02T09:30:00+05:30,Poland,unknown,Hazardous
PL,Wschowa,Wschowa ul. Kazimierza Wielkiego,"51.79972199999999, 16.3175",SO2,GIOS,µg/m³,14.1978,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Gocza?kowice-Zdrój,"Gocza?kowice Zdrój, ul. Parkowa","49.93785, 18.975594",BC,GIOS,µg/m³,0.51639,2024-03-24T14:30:00+05:30,Poland,unknown,Not Applicable
PL,Grudzi?dz,"Grudzi?dz, ul. Pi?sudskiego","53.49355, 18.762139",PM10,GIOS,µg/m³,18.0,2024-03-24T14:30:00+05:30,Poland,unknown,Good
PL,Tarnów,"Tarnów, ul. Ks. Romana Sitko","50.018253, 20.992578",PM10,GIOS,µg/m³,14.0789,2024-03-24T14:30:00+05:30,Poland,unknown,Good
PL,Gda?sk,"Gda?sk, ul. Leczkowa","54.38027899999999, 18.620274",O3,GIOS,µg/m³,75.3311,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Gda?sk,"Gda?sk, ul. Leczkowa","54.38027899999999, 18.620274",PM2.5,GIOS,µg/m³,9.05035,2024-03-24T14:30:00+05:30,Poland,unknown,Good
PL,Bia?a Podlaska,"Bia?a Podlaska, ul. Orzechowa","52.029194, 23.149389",O3,GIOS,µg/m³,72.61,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,?ask,"?ask, ul. Narutowicza","51.589261, 19.131494",PM2.5,GIOS,µg/m³,13.6,2024-03-24T14:30:00+05:30,Poland,unknown,Moderate
PL,Strzegom,Strzegom,"50.969633, 16.348469",O3,GIOS,µg/m³,79.3639,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Ko?obrzeg,"Ko?obrzeg, ul. ?ó?kiewskiego","54.179324, 15.596342",PM2.5,GIOS,µg/m³,19.0163,2024-03-24T14:30:00+05:30,Poland,unknown,Moderate
PL,Kudowa-Zdrój,"Kudowa-Zdrój, ul. Szkolna","50.438363, 16.243756",PM10,GIOS,µg/m³,9.67769,2024-03-24T14:30:00+05:30,Poland,unknown,Good
PL,Piastów,"Piastów, ul. Pu?askiego","52.191728, 20.837489",NO2,GIOS,µg/m³,6.5,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Piastów,"Piastów, ul. Pu?askiego","52.191728, 20.837489",SO2,GIOS,µg/m³,1.3,2019-01-01T03:30:00+05:30,Poland,unknown,Hazardous
PL,Suwa?ki,"Suwa?ki, ul. Pu?askiego 26","54.115897, 22.938464",PM2.5,GIOS,µg/m³,8.2,2024-03-24T14:30:00+05:30,Poland,unknown,Good
PL,Ko?cierzyna,"Ko?cierzyna, ul. Targowa","54.120694, 17.975861",BC,GIOS,µg/m³,1.13791,2024-03-24T14:30:00+05:30,Poland,unknown,Not Applicable
PL,W?oc?awek,"W?oc?awek, ul. Okrzei","52.658466999999995, 19.059314",CO,GIOS,µg/m³,346.0,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Borówiec,"Borówiec, ul. Drapa?ka","52.27671999999999, 17.074187",BC,GIOS,µg/m³,1.15485,2023-01-02T13:30:00+05:30,Poland,unknown,Not Applicable
PL,?ód?,"?ód?, ul. Czernika","51.75805, 19.529786",CO,GIOS,µg/m³,313.0,2020-01-01T03:30:00+05:30,Poland,unknown,Hazardous
PL,Legionowo,"Legionowo, ul. Zegrzy?ska","52.407578, 20.955928",O3,GIOS,µg/m³,55.8,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Toru?,"Toru?, ul. Przy Kaszowniku","53.017628, 18.612808",BC,GIOS,µg/m³,0.3,2024-03-24T14:30:00+05:30,Poland,unknown,Not Applicable
PL,Konin,"Konin, ul. Wyszy?skiego","52.22565, 18.268927",CO,GIOS,µg/m³,206.52,2023-01-02T13:30:00+05:30,Poland,unknown,Hazardous
PL,Szczecinek,"Szczecinek, ul. Przemys?owa","53.698902, 16.704556",PM10,GIOS,µg/m³,11.9549,2024-03-24T14:30:00+05:30,Poland,unknown,Good
PL,Po?aniec,"Po?aniec, ul. Ruszcza?ska","50.429014, 21.277367",SO2,GIOS,µg/m³,1.9,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Parzniewice,"Parzniewice, Uj?cie Wody","51.291175, 19.517556",SO2,GIOS,µg/m³,0.9,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Gorzów Wielkopolski,Gorzów Wlkp. ul. Kosynierów Gdy?skich,"52.738213999999985, 15.228667",SO2,GIOS,µg/m³,10.6156,2024-03-24T14:30:00+05:30,Poland,unknown,Hazardous
PL,Dzier?oniów,"Dzier?oniów, ul. Pi?sudskiego","50.732817, 16.64805",PM10,GIOS,µg/m³,6.87619,2024-03-24T13:30:00+05:30,Poland,unknown,Good
PL,Ma?ogoszcz,"Ma?ogoszcz, ul. S?oneczna","50.80961, 20.266032",PM10,GIOS,µg/m³,12.6,2024-03-24T13:30:00+05:30,Poland,unknown,Good
PL,Szamotu?y,"Szamotu?y, ul. Ko???taja","52.612277, 16.58815",PM10,GIOS,µg/m³,8.63167,2023-02-02T05:30:00+05:30,Poland,unknown,Good
PL,Kamie? Pomorski,"Kamie? Pomorski, ul. Szpitalna","53.969714, 14.776139",PM2.5,GIOS,µg/m³,4.24604,2022-12-29T12:30:00+05:30,Poland,unknown,Good
PL,Krzy?ówka,"Piaski, Krzy?ówka","52.501388999999996, 17.773464",NO2,GIOS,µg/m³,11.1679,2022-10-05T00:30:00+05:30,Poland,unknown,Hazardous
PL,Suwa?ki,"Suwa?ki, ul. Pu?askiego 26","54.116056, 22.93875",PM2.5,GIOS,µg/m³,11.2,2022-10-05T00:30:00+05:30,Poland,unknown,Good
PL,unknown,"Gubin, ul. Gen. W. Andersa","51.947935, 14.724985",BC,GIOS,µg/m³,0.1215,2022-01-03T13:30:00+05:30,Poland,unknown,Not Applicable
PL,unknown,WIO? Biskupiec-Mobilna,"53.860702, 20.957892",PM2.5,GIOS,µg/m³,45.8657,2021-12-30T13:30:00+05:30,Poland,unknown,Unhealthy
PL,unknown,"Sandomierz, MOBILNA","50.686423, 21.7291",PM10,GIOS,µg/m³,18.2,2021-12-29T12:30:00+05:30,Poland,unknown,Good
PL,unknown,"?wiebodzin,ul. Gen.W.Sikorskiego","52.245444, 15.527571",PM2.5,GIOS,µg/m³,117.835,2020-12-31T22:30:00+05:30,Poland,unknown,Hazardous
PL,unknown,Grajewo - mobilne,"53.648556, 22.452222",PM10,GIOS,µg/m³,14.5,2020-02-27T18:30:00+05:30,Poland,unknown,Good
PL,unknown,Krasnobrod,"50.549577, 23.198282",PM2.5,GIOS,µg/m³,10.2,2020-01-28T18:30:00+05:30,Poland,unknown,Good
PL,unknown,AM2 Gda?sk Stogi,"54.367778, 18.701111",PM10,GIOS,µg/m³,7.29194,2020-01-01T03:30:00+05:30,Poland,unknown,Good
PL,unknown,Zegrzy?ska,"52.40757694, 20.95555556",NO2,Poland,µg/m³,33.0,2017-01-08T12:30:00+05:30,Poland,unknown,Hazardous
PL,unknown,Targówek,"52.29085889, 21.03916667",PM2.5,Poland,µg/m³,134.8,2017-01-08T12:30:00+05:30,Poland,unknown,Hazardous
PR,MAYAGUEZ,Mayaguez 59,"18.214167, -67.144167",PM2.5,AirNow,µg/m³,1.0,2024-03-21T23:30:00+05:30,Puerto Rico,unknown,Good
PR,unknown,Cataño 05,"18.431194, -66.141694",O3,AirNow,ppm,0.031,2019-06-10T22:30:00+05:30,Puerto Rico,unknown,Good
PS,unknown,????:????,"31.79665599999999, 35.155007000000005",O3,Israel,ppm,0.0448,2019-04-04T02:30:00+05:30,West Bank and Gaza Strip,unknown,Good
PS,unknown,????:????? ??,"31.798176, 35.139121",O3,Israel,ppm,0.0129,2019-04-04T02:30:00+05:30,West Bank and Gaza Strip,unknown,Good
PT,Setúbal,PT04003,"37.871111, -8.723889",PM2.5,EEA Portugal,µg/m³,5.4,2023-06-15T10:30:00+05:30,Portugal,unknown,Good
PT,Braga,PT01041,"41.549722, -8.405833",NO2,EEA Portugal,µg/m³,0.0,2023-06-15T10:30:00+05:30,Portugal,unknown,Good
PT,Porto,PT01053,"41.096667, -8.555833",PM10,EEA Portugal,µg/m³,13.8,2023-06-15T10:30:00+05:30,Portugal,unknown,Good
PT,Lisboa,PT03072,"38.74861099999999, -9.148888999999999",CO,EEA Portugal,µg/m³,174.0,2023-06-15T10:30:00+05:30,Portugal,unknown,Hazardous
PT,Setúbal,PT03099,"38.635556, -8.690556",NO2,EEA Portugal,µg/m³,7.7,2023-06-15T10:30:00+05:30,Portugal,unknown,Hazardous
PT,Setúbal,PT03099,"38.635556, -8.690556",O3,EEA Portugal,µg/m³,54.0,2023-06-15T10:30:00+05:30,Portugal,unknown,Hazardous
PT,Lisboa,PT03071,"38.768889, -9.108056",CO,EEA Portugal,µg/m³,127.0,2023-06-15T10:30:00+05:30,Portugal,unknown,Hazardous
PT,Setúbal,PT03063,"38.619444, -9.081111",PM10,EEA Portugal,µg/m³,15.9,2023-06-15T08:30:00+05:30,Portugal,unknown,Good
PT,Aveiro,PT02004,"40.756667, -8.572778",O3,EEA Portugal,µg/m³,10.0,2023-06-15T10:30:00+05:30,Portugal,unknown,Hazardous
PT,Porto,PT01030,"41.186111, -8.663056",NO2,EEA Portugal,µg/m³,26.7,2023-06-15T10:30:00+05:30,Portugal,unknown,Hazardous
RO,Ia?i,RO0087A,"47.1371599994647, 27.693067",PM2.5,EEA Romania,µg/m³,6.36773888,2023-05-29T15:30:00+05:30,Romania,unknown,Good
RO,Bucure?ti,RO0067A,"44.4405559994632, 26.151122",NO2,EEA Romania,µg/m³,51.61366883,2023-05-29T15:30:00+05:30,Romania,unknown,Hazardous
RO,Maramure?,RO0161A,"47.6520358548203, 23.5548148964264",NO2,EEA Romania,µg/m³,9.68860118,2023-05-29T15:30:00+05:30,Romania,unknown,Hazardous
RO,Gorj,RO0152A,"44.6820826842208, 23.3751518396025",NO2,EEA Romania,µg/m³,6.76008833,2023-05-29T15:30:00+05:30,Romania,unknown,Hazardous
RO,Dolj,RO0079A,"44.3191642794633, 23.79667664",PM10,EEA Romania,µg/m³,15.46166666,2023-05-18T12:30:00+05:30,Romania,unknown,Good
RS,Junoba?ki upravni okrug,RS0029A,"45.245065, 19.84119",CO,EEA Servia,µg/m³,162.46,2023-06-15T14:30:00+05:30,Serbia,unknown,Hazardous
RS,Raki upravni okrug,RS0047A,"43.28414, 20.802102",SO2,EEA Servia,µg/m³,7.69469,2023-06-15T15:30:00+05:30,Serbia,unknown,Hazardous
RS,Junobanatski upravni okrug,RS0035A,"44.862975, 20.64429",CO,EEA Servia,µg/m³,218.57,2023-06-15T15:30:00+05:30,Serbia,unknown,Hazardous
RS,Para?in,Para?in,"43.859649, 21.408121000000005",CO,serbia,µg/m³,197.60587,2023-06-15T05:30:00+05:30,Serbia,unknown,Hazardous
RS,Pirot,Pirot,"43.158098, 22.592406",NO2,serbia,µg/m³,5.509152,2023-06-15T05:30:00+05:30,Serbia,unknown,Hazardous
RS,Pan?evo,Pan?evo Cara Duana,"44.870226, 20.648069",CO,serbia,µg/m³,690.649795,2023-06-15T02:30:00+05:30,Serbia,unknown,Hazardous
RS,Beograd,Beograd Despota Stefana,"44.8168146768154, 20.4699406027794",NO2,serbia,µg/m³,44.32508117,2023-06-15T02:30:00+05:30,Serbia,unknown,Hazardous
RS,Obrenovac,Beograd Obrenovac,"44.6699995831708, 20.1973316073418",PM10,serbia,µg/m³,22.2240678,2023-06-15T02:30:00+05:30,Serbia,unknown,Good
RS,Beograd Top?iderska Zvezda,Beograd Top?iderska Zvezda,"44.788646, 20.444507",PM10,serbia,µg/m³,12.82266667,2023-06-15T02:30:00+05:30,Serbia,unknown,Good
RU,unknown,??,"50.2391, 127.50440000000002",NO2,ChinaAQIData,µg/m³,4.0,2020-12-31T21:30:00+05:30,Russian Federation,unknown,Hazardous
RU,unknown,WIO? Go?dap-Uzdrowisko,"54.328176, 22.332173",PM10,GIOS,µg/m³,12.017,2019-12-14T10:30:00+05:30,Russian Federation,unknown,Good
RU,unknown,?????????? 11,"55.994040000000005, 37.1721415",NO2,Mosecom,µg/m³,11.3,2017-09-11T13:30:00+05:30,Russian Federation,unknown,Hazardous
RU,unknown,????????,"55.5807814, 37.6416281",CO,Mosecom,µg/m³,700.0,2017-09-11T13:30:00+05:30,Russian Federation,unknown,Hazardous
RU,unknown,??????????,"55.8566022, 37.4189531",NO2,Mosecom,µg/m³,27.0,2017-09-11T13:30:00+05:30,Russian Federation,unknown,Hazardous
RU,unknown,?????????,"55.679127, 37.7169917",NO2,Mosecom,µg/m³,16.9,2017-09-06T16:30:00+05:30,Russian Federation,unknown,Hazardous
RU,unknown,????????,"55.7240871, 37.9038391",NO2,Mosecom,µg/m³,28.7,2017-09-11T13:30:00+05:30,Russian Federation,unknown,Hazardous
SE,Stockholm,Sveavägen,"59.34516113, 18.05428175",PM10,Stockholm,µg/m³,0.0,2024-03-25T14:30:00+05:30,Sweden,unknown,Good
SE,Skånes Luftvårdsförbund,NET-SE0001C,"55.700831999500544, 13.200842",O3,EEA Sweden,µg/m³,42.9,2024-03-11T17:30:00+05:30,Sweden,unknown,Hazardous
SE,Naturvårdsverket,NET-SE0005C,"64.2442259995803, 19.767238000000003",O3,EEA Sweden,µg/m³,86.4,2024-03-11T17:30:00+05:30,Sweden,unknown,Hazardous
SE,Östra Sveriges Luftvårdsf??rbund,NET-SE0004C,"59.4435349995304, 17.922358",PM2.5,EEA Sweden,µg/m³,5.25667,2024-03-11T17:30:00+05:30,Sweden,unknown,Good
SE,Östersund,NET-SE2380A,"63.17390899956809, 14.641086",PM10,EEA Sweden,µg/m³,122.1,2024-03-11T17:30:00+05:30,Sweden,unknown,Moderate
SE,Östra Sveriges Luftvårdsförbund,NET-SE0004C,"59.31722199952927, 18.048660000000005",PM10,EEA Sweden,µg/m³,47.245,2024-03-11T17:30:00+05:30,Sweden,unknown,Good
SE,Sk??nes Luftvårdsförbund,NET-SE0001C,"55.37287499949833, 13.157458",NO2,EEA Sweden,µg/m³,6.982,2024-03-08T04:30:00+05:30,Sweden,unknown,Hazardous
SE,Östersund,NET-SE2380A,"63.17390899956809, 14.641086",PM2.5,EEA Sweden,µg/m³,13.8,2024-03-07T10:30:00+05:30,Sweden,unknown,Moderate
SE,??stra Sveriges Luftvårdsförbund,NET-SE0004C,"59.316006999529236, 18.057807",PM10,EEA Sweden,µg/m³,9.20358,2024-02-29T07:30:00+05:30,Sweden,unknown,Good
SE,Dalarnas Luftvårdsförbund,NET-SE0009C,"60.2814019995382, 15.989098",PM2.5,EEA Sweden,µg/m³,4.288,2024-02-28T15:30:00+05:30,Sweden,unknown,Good
SE,Västra Götaland,SE0067A,"57.698609999515405, 11.96084",NO2,EEA Sweden,µg/m³,22.0733,2024-01-30T01:30:00+05:30,Sweden,unknown,Hazardous
SE,Stockholm,Tulegatan,"60.605031, 16.762106",NO2,Stockholm,µg/m³,21.3,2022-10-26T01:30:00+05:30,Sweden,unknown,Hazardous
